Found 1291 records.

ID: 1 | Date: 2026-02-16T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 1201 | Date: 2026-02-11T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 1222 | Date: 2026-02-11T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 1223 | Date: 2026-02-11T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1224 | Date: 2026-02-11T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 1245 | Date: 2026-02-11T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 1246 | Date: 2026-02-11T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1247 | Date: 2026-02-11T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 1268 | Date: 2026-02-11T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 1269 | Date: 2026-02-11T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1270 | Date: 2026-02-11T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 8 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 9 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 10 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 11 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 12 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 13 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 28 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 29 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 30 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 31 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 32 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 33 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 48 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 49 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 50 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 51 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 52 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 53 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 68 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 69 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 70 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 71 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 72 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 73 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 88 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 89 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 90 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 91 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 92 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 93 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 108 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 109 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 110 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 111 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 112 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 113 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 128 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 129 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 130 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 131 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 132 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 133 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 148 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 149 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 150 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 151 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 152 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 153 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 168 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 169 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 170 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 171 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 172 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 173 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 188 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 189 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 190 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 191 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 192 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 193 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 208 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 209 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 210 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 211 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 212 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 213 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 228 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 229 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 230 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 231 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 232 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 233 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 248 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 249 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 250 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 251 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 252 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 253 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 268 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 269 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 270 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 271 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 272 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 273 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 288 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 289 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 290 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 291 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 292 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 293 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 308 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 309 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 310 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 311 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 312 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 313 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 328 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 329 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 330 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 331 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 332 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 333 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 348 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 349 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 350 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 351 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 352 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 353 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 368 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 369 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 370 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 371 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 372 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 373 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 388 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 389 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 390 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 391 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 392 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 393 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 411 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 412 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 413 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 414 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 415 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 416 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 434 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 435 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 436 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 437 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 438 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 439 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 457 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 458 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 459 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 460 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 461 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 462 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 480 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 481 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 482 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 483 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 484 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 485 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 503 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 504 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 505 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 506 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 507 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 508 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 526 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 527 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 528 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 529 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 530 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 531 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 549 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 550 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 551 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 552 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 553 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 554 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 572 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 573 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 574 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 575 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 576 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 577 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 595 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 596 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 597 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 598 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 599 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 600 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 618 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 619 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 620 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 621 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 622 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 623 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 641 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 642 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 643 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 644 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 645 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 646 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 664 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 665 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 666 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 667 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 668 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 669 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 687 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 688 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 689 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 690 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 691 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 692 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 710 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 711 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 712 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 713 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 714 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 715 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 733 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 734 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 735 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 736 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 737 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 738 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 756 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 757 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 758 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 759 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 760 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 761 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 779 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 780 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 781 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 782 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
ID: 783 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Good]
ID: 784 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Bad]
ID: 802 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 803 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 804 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 805 | Date: 2026-02-10T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Bad]
